task_id,syntax,proven,jg_output_tail
AssertionForge-UART-11-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-7-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-13-baud_clk,0.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
ERROR (EPM016): Unable to find ""uart2bus_top.direct_proven_check"" in task ""<embedded>"".
ERROR: problem encountered at line 8 in file /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_12.tcl"
AssertionForge-UART-12-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-18-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-14-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-17-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-15-baud_clk,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-20-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-22-baud_freq,0.0,0.0,"[ERROR (VERI-1158)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(81): use of undefined macro 'BAUD_RATE'
[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(81): syntax error near '/'
[ERROR (VERI-1158)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(81): use of undefined macro 'GLOBAL_CLOCK_FREQ'
[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(81): syntax error near ')'
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(83): module 'uart2bus_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(151): module 'uart_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(209): module 'baud_gen' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(327): module 'uart_rx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(423): module 'uart_tx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(1092): module 'uart_parser' is ignored due to previous errors
	[ERROR (VERI-1158)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(81): use of undefined macro 'BAUD_RATE'
	[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(81): syntax error near '/'
	[ERROR (VERI-1158)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(81): use of undefined macro 'GLOBAL_CLOCK_FREQ'
	[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(81): syntax error near ')'
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(83): module 'uart2bus_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(151): module 'uart_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(209): module 'baud_gen' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(327): module 'uart_rx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(423): module 'uart_tx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.sva(1092): module 'uart_parser' is ignored due to previous errors
ERROR (ENL034): 10 errors detected in the design file(s).
ERROR: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_signalfix_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_24.tcl"
AssertionForge-UART-19-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-16-baud_clk,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-23-baud_freq,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-25-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-24-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-21-baud_clk,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-26-baud_freq,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-31-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-30-baud_freq,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-27-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-28-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-29-baud_freq,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-32-baud_freq,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-35-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-33-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-34-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
