task_id,syntax,proven,jg_output_tail
AssertionForge-UART-6-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-11-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-13-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-12-baud_clk,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-15-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-16-baud_clk,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-18-baud_clk,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-14-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-17-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-19-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-22-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-23-baud_freq,0.0,0.0,"[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(134): 'baud_rate' is not declared
[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(134): 'baud_rate' is not declared
[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(134): 'global_clock_freq' is not declared
[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(134): 'global_clock_freq' is not declared
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(136): module 'uart2bus_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(204): module 'uart_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(262): module 'baud_gen' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(380): module 'uart_rx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(476): module 'uart_tx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(1145): module 'uart_parser' is ignored due to previous errors
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(134): 'baud_rate' is not declared
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(134): 'baud_rate' is not declared
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(134): 'global_clock_freq' is not declared
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(134): 'global_clock_freq' is not declared
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(136): module 'uart2bus_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(204): module 'uart_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(262): module 'baud_gen' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(380): module 'uart_rx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(476): module 'uart_tx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.sva(1145): module 'uart_parser' is ignored due to previous errors
ERROR (ENL034): 10 errors detected in the design file(s).
ERROR: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_23.tcl"
AssertionForge-UART-25-baud_freq,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-21-baud_clk,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-24-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-26-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-27-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-28-baud_freq,0.0,0.0,"[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_27.sva(134): 'global_clock_freq' is not declared
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_27.sva(136): module 'uart2bus_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_27.sva(204): module 'uart_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_27.sva(262): module 'baud_gen' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_27.sva(380): module 'uart_rx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_27.sva(476): module 'uart_tx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_27.sva(1145): module 'uart_parser' is ignored due to previous errors
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_27.sva(134): 'global_clock_freq' is not declared
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_27.sva(136): module 'uart2bus_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_27.sva(204): module 'uart_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_27.sva(262): module 'baud_gen' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_27.sva(380): module 'uart_rx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_27.sva(476): module 'uart_tx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_27.sva(1145): module 'uart_parser' is ignored due to previous errors
ERROR (ENL034): 7 errors detected in the design file(s).
ERROR: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_27.tcl"
AssertionForge-UART-29-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-30-baud_freq,0.0,0.0,"[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.sva(134): 'global_clock_freq' is not declared
[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.sva(134): 'global_clock_freq' is not declared
[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.sva(134): 'baud_rate' is not declared
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.sva(136): module 'uart2bus_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.sva(204): module 'uart_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.sva(262): module 'baud_gen' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.sva(380): module 'uart_rx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.sva(476): module 'uart_tx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.sva(1145): module 'uart_parser' is ignored due to previous errors
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.sva(134): 'global_clock_freq' is not declared
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.sva(134): 'global_clock_freq' is not declared
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.sva(134): 'baud_rate' is not declared
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.sva(136): module 'uart2bus_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.sva(204): module 'uart_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.sva(262): module 'baud_gen' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.sva(380): module 'uart_rx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.sva(476): module 'uart_tx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.sva(1145): module 'uart_parser' is ignored due to previous errors
ERROR (ENL034): 9 errors detected in the design file(s).
ERROR: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/assertionforge_uart_regen23_matched_raw_baseline_jgscore.csv.jgtmp/uart_proven_29.tcl"
