task_id,syntax,proven,jg_output_tail
AssertionForge-UART-15-baud_clk,0.0,0.0,"[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_15.sva(81): 'p_master_startl' is not declared
[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_15.sva(81): 'some_condition' is not declared
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_15.sva(83): module 'uart2bus_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_15.sva(151): module 'uart_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_15.sva(209): module 'baud_gen' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_15.sva(327): module 'uart_rx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_15.sva(423): module 'uart_tx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_15.sva(1092): module 'uart_parser' is ignored due to previous errors
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_15.sva(81): 'p_master_startl' is not declared
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_15.sva(81): 'some_condition' is not declared
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_15.sva(83): module 'uart2bus_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_15.sva(151): module 'uart_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_15.sva(209): module 'baud_gen' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_15.sva(327): module 'uart_rx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_15.sva(423): module 'uart_tx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_15.sva(1092): module 'uart_parser' is ignored due to previous errors
ERROR (ENL034): 8 errors detected in the design file(s).
ERROR: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_15.tcl"
AssertionForge-UART-11-baud_clk,0.0,0.0,"[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_14.sva(81): syntax error near '##'
[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_14.sva(81): syntax error near ')'
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_14.sva(83): module 'uart2bus_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_14.sva(151): module 'uart_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_14.sva(209): module 'baud_gen' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_14.sva(327): module 'uart_rx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_14.sva(423): module 'uart_tx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_14.sva(1092): module 'uart_parser' is ignored due to previous errors
	[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_14.sva(81): syntax error near '##'
	[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_14.sva(81): syntax error near ')'
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_14.sva(83): module 'uart2bus_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_14.sva(151): module 'uart_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_14.sva(209): module 'baud_gen' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_14.sva(327): module 'uart_rx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_14.sva(423): module 'uart_tx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_14.sva(1092): module 'uart_parser' is ignored due to previous errors
ERROR (ENL034): 8 errors detected in the design file(s).
ERROR: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_14.tcl"
AssertionForge-UART-16-baud_clk,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-18-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-12-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-17-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-20-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-24-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-25-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-23-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-22-baud_freq,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-27-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-21-baud_clk,0.0,0.0,"[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(81): syntax error near '|->'
[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(81): syntax error near '##'
[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(81): syntax error near '=='
[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(81): syntax error near '=='
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(83): module 'uart2bus_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(151): module 'uart_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(209): module 'baud_gen' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(327): module 'uart_rx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(423): module 'uart_tx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(1092): module 'uart_parser' is ignored due to previous errors
	[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(81): syntax error near '|->'
	[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(81): syntax error near '##'
	[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(81): syntax error near '=='
	[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(81): syntax error near '=='
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(83): module 'uart2bus_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(151): module 'uart_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(209): module 'baud_gen' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(327): module 'uart_rx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(423): module 'uart_tx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.sva(1092): module 'uart_parser' is ignored due to previous errors
ERROR (ENL034): 10 errors detected in the design file(s).
ERROR: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/end2end_evaluation/results/pilot_olnlreplace_baudclk_baudfreq_jgscore.csv.jgtmp/uart_proven_26.tcl"
